model_name,dataset_name,batch_size,lr,best-epoch,best-step,best-dev,jsick,jsts-val,jsts-train,avg,count
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,64.0,3e-05,0.0,341.3333333333333,83.85988296693859,82.69828449022496,81.77956036051246,78.36498461264465,80.94760982112736,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,64.0,5e-05,0.0,341.3333333333333,83.78948782163036,82.52787771564174,82.1806450437486,79.05323982594673,81.25392086177902,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,128.0,1e-05,0.0,384.0,83.30036425337092,82.29854593796347,81.58005946683072,78.07651298686879,80.65170613055432,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,128.0,3e-05,0.0,256.0,84.43279464933964,83.07988319370453,81.8960902415826,78.58966864451585,81.18854735993433,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,128.0,5e-05,0.0,170.66666666666666,84.11197170717087,82.83321419660821,81.88144077754698,78.46640868387114,81.06035455267545,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,256.0,1e-05,0.0,277.3333333333333,84.37116555661704,83.03880940594763,81.70957555726478,78.51475012315677,81.08771169545639,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,256.0,3e-05,0.0,149.33333333333334,84.33519191416097,83.0465774929434,82.37693577691782,78.73173049608484,81.38508125531534,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,256.0,5e-05,0.0,149.33333333333334,84.37670415502694,82.98161189693884,81.97610056214116,78.54579441050113,81.16783562319371,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,512.0,1e-05,0.0,192.0,84.48100371047296,83.10167982291414,81.44131577674743,78.17941621480234,80.9074706048213,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,512.0,3e-05,0.0,106.66666666666667,84.39357711042943,83.00705638248517,82.06166404021847,78.6648293834906,81.24451660206476,3
nlp-waseda/roberta-large-japanese,jsnli+nu-snli,512.0,5e-05,0.0,96.0,83.751459382721,82.56070938497851,81.57879442712654,78.37305587563095,80.83751989591201,3
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,64.0,1e-05,0.0,896.0,82.42282810344149,81.3372891482607,79.04484604641054,75.70850979315658,78.69688166260927,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,64.0,3e-05,0.0,512.0,82.38124708793652,81.23765172883112,78.81821320907133,75.3893701424381,78.48174502678019,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,64.0,5e-05,0.0,469.3333333333333,82.05415677656003,80.91438963975155,78.9645585536307,75.76633076851043,78.5484263206309,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,128.0,1e-05,0.0,640.0,82.6757459679028,81.51497847220772,78.79746255357678,75.50060968095254,78.604350235579,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,128.0,3e-05,0.0,362.6666666666667,82.22510965443027,81.0641905651518,78.9467765112632,75.61420735724722,78.54172481122073,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,128.0,5e-05,0.0,256.0,82.070468076214,80.84694313527517,78.67252295342821,75.23556376071112,78.2516766164715,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,256.0,1e-05,0.0,394.6666666666667,82.70469506096103,81.55472191886564,78.91204176280542,75.39782538421196,78.62152968862767,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,256.0,3e-05,0.0,234.66666666666666,82.48668241953877,81.31798162111552,78.58868512538929,75.11025443355065,78.33897372668515,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,256.0,5e-05,0.0,192.0,82.46591256948476,81.32602237666435,78.50316164253044,75.14232280875247,78.32383560931576,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,512.0,1e-05,0.0,298.6666666666667,82.68031613850225,81.54103322921391,78.56332941958875,75.23478610234179,78.44638291704815,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,512.0,3e-05,0.0,154.66666666666666,82.70503149537159,81.56553978887443,78.57258931641536,75.1306869799888,78.42293869509285,6
studio-ousia/luke-japanese-base-lite,jsnli+nu-snli,512.0,5e-05,0.0,122.66666666666667,82.44562125247673,81.28853952596191,78.38725057609169,74.90490070138084,78.19356360114482,6
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,64.0,1e-05,0.0,597.3333333333334,82.70717092962762,81.86186318652364,82.25123063152166,78.90787814498663,81.006990654344,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,64.0,3e-05,0.0,341.3333333333333,82.22627043828841,81.36466236386183,82.31373876280865,78.96575809675709,80.88138640780919,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,64.0,5e-05,0.0,256.0,82.91495395064915,82.01290902071578,82.2151521077876,78.52096900040107,80.91634337630148,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,128.0,1e-05,0.0,426.6666666666667,82.82218070756602,81.8772174104484,82.46998675301006,79.13479788069066,81.1606673480497,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,128.0,3e-05,0.0,256.0,83.00232295188863,82.13446170838039,82.76853699705165,79.32492336462239,81.4093073566848,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,128.0,5e-05,0.0,128.0,82.47050377373343,81.5778913446544,81.9581938265216,78.04509691954806,80.52706069690801,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,256.0,1e-05,0.0,298.6666666666667,83.15814701359784,82.2562894368941,82.6051663774128,79.3969532192181,81.41946967784166,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,256.0,3e-05,0.0,128.0,82.84344757897911,81.90296514923232,82.2549245553401,78.37168886604375,80.84319285687205,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,256.0,5e-05,0.0,128.0,83.14342252188801,82.18248725176589,82.42443047126359,79.09122924592067,81.23271565631673,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,512.0,1e-05,0.0,181.33333333333334,83.23048419634819,82.28466251655108,82.42256012150588,79.26132808890155,81.32285024231952,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,512.0,3e-05,0.0,128.0,83.23079570542143,82.24711905067942,82.51805543090812,79.4829258811023,81.41603345422993,3
studio-ousia/luke-japanese-large-lite,jsnli+nu-snli,512.0,5e-05,0.0,74.66666666666667,83.3540416869828,82.21636547312704,82.2123408420103,78.50824995912286,80.9789854247534,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,64.0,1e-05,0.0,1024.0,83.21707811941508,81.81680264914229,77.80834973880455,75.05770201851072,78.22761813548586,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,64.0,3e-05,0.0,512.0,82.85194770943389,81.20093144244835,77.15636531015808,74.11355448578779,77.49028374613141,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,64.0,5e-05,0.0,512.0,83.25592857247021,81.78651887103997,78.0527305041585,75.1564888645651,78.33191274658786,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,128.0,1e-05,0.0,640.0,83.35355881707166,81.82935627645973,77.75570223811916,75.00667331959797,78.19724394472561,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,128.0,3e-05,0.0,384.0,83.09884583326694,81.6107091977567,78.08092583350255,75.24241213349096,78.31134905491673,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,128.0,5e-05,0.0,256.0,82.81249324980578,81.14217829872359,77.30807651053864,74.23806147868105,77.56277209598109,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,256.0,1e-05,0.0,448.0,83.73564676301531,82.25460894635445,77.92348678961437,75.06078095176711,78.41295889591198,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,256.0,3e-05,0.0,256.0,83.40253584253823,81.9340714993295,78.192336730374,75.18073653442649,78.43571492137666,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,256.0,5e-05,0.0,170.66666666666666,83.32775824160649,81.7461712917783,77.44480686885083,74.39753402225399,77.86283739429437,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,512.0,1e-05,0.0,320.0,83.55221823442368,82.11134432439825,77.98500459420366,75.08992145277254,78.39542345712482,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,512.0,3e-05,0.0,149.33333333333334,83.22784151823369,81.63788367665765,77.73685786289397,74.5635099783338,77.97941717262847,3
studio-ousia/mluke-base-lite,jsnli+nu-snli,512.0,5e-05,0.0,128.0,83.55299721733837,82.0222287369519,78.13777262574884,74.92301336060147,78.36100490776742,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,64.0,1e-05,0.0,1024.0,83.66422281048439,82.11217072442862,79.59418058063163,76.96245216343692,79.5562678228324,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,64.0,3e-05,0.0,597.3333333333334,83.05723960105352,81.4249208586576,79.50188522754753,77.1152579745539,79.34735468691969,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,64.0,5e-05,0.0,512.0,83.79474364716826,82.11418969940857,79.86966475176035,77.29532378477722,79.75972607864871,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,128.0,1e-05,0.0,768.0,83.94114736982995,82.59388675851504,80.34503091045922,77.61539351279681,80.1847703939237,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,128.0,3e-05,0.0,384.0,83.48261203151613,81.94220036193366,79.20366087582606,76.72288093831537,79.28958072535836,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,128.0,5e-05,0.0,298.6666666666667,83.31859367763401,81.77049348756597,79.66932898124956,76.9957103670297,79.47851094528174,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,256.0,1e-05,0.0,448.0,83.94407591295635,82.42972627063331,80.07044647873711,77.25709963283761,79.91909079406935,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,256.0,3e-05,0.0,277.3333333333333,83.96697705092973,82.3608787290999,80.14642592238793,77.36573096150225,79.95767853766336,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,256.0,5e-05,0.0,192.0,83.45191673474062,81.90874711797998,79.75524435582996,76.65272208202491,79.43890451861162,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,512.0,1e-05,0.0,330.6666666666667,84.04567786747187,82.59997624555417,80.24671763481838,77.39819532694543,80.08162973577267,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,512.0,3e-05,0.0,181.33333333333334,84.00194882190621,82.46030448800963,79.80938531491718,77.1469071738764,79.80553232560106,3
studio-ousia/mluke-large-lite,jsnli+nu-snli,512.0,5e-05,0.0,149.33333333333334,83.76106580109435,82.31478534350053,79.85805203422784,77.20247985854644,79.79177241209159,3
xlm-roberta-base,jsnli+nu-snli,64.0,1e-05,0.0,2389.3333333333335,78.7963879100666,77.1485707914735,74.33060663946662,71.58980735024343,74.3563282603945,3
xlm-roberta-base,jsnli+nu-snli,64.0,3e-05,0.0,3242.6666666666665,76.85413005464103,75.95890851557503,76.35114625623616,73.7659059186007,75.35865356347063,3
xlm-roberta-base,jsnli+nu-snli,64.0,5e-05,0.0,1877.3333333333333,78.11043322193018,77.29818237371406,74.13679679829255,72.28224146318526,74.57240687839729,3
xlm-roberta-base,jsnli+nu-snli,128.0,1e-05,0.0,1493.3333333333333,79.9116484035111,78.01127730417481,74.73625728278688,71.44792933173572,74.73182130623248,3
xlm-roberta-base,jsnli+nu-snli,128.0,3e-05,0.0,1194.6666666666667,77.17782771656626,76.17182190557027,69.3320037362784,67.10373891490575,70.8691881855848,3
xlm-roberta-base,jsnli+nu-snli,128.0,5e-05,0.0,682.6666666666666,73.71668878245954,72.67848958754881,67.20051323597865,65.7357838208187,68.53826221478205,3
xlm-roberta-base,jsnli+nu-snli,256.0,1e-05,0.6666666666666666,1386.6666666666667,79.60827143807613,77.94084893442358,75.58094787655385,72.82791128123115,75.44990269740286,3
xlm-roberta-base,jsnli+nu-snli,256.0,3e-05,0.0,661.3333333333334,78.58108957737971,77.03439315574546,74.24184818314114,71.36965229195862,74.21529787694841,3
xlm-roberta-base,jsnli+nu-snli,256.0,5e-05,0.3333333333333333,682.6666666666666,75.65184497649462,74.38736244324626,68.03127343842466,64.91101430960425,69.10988339709174,3
xlm-roberta-base,jsnli+nu-snli,512.0,1e-05,1.3333333333333333,1130.6666666666667,80.33592062458199,78.77215378320922,76.1738620469031,73.4630315842046,76.13634913810563,3
xlm-roberta-base,jsnli+nu-snli,512.0,3e-05,0.6666666666666666,693.3333333333334,80.46646015087175,78.69775481869976,74.85349568970774,72.4071364219361,75.31946231011455,3
xlm-roberta-base,jsnli+nu-snli,512.0,5e-05,0.3333333333333333,512.0,79.82236768045361,78.03075454344072,74.19007350468878,71.42649520137583,74.54910774983512,3
xlm-roberta-large,jsnli+nu-snli,64.0,1e-05,0.0,1450.6666666666667,82.33502272673844,80.82009165506952,78.54333677882605,75.65898044149067,78.34080295846208,3
xlm-roberta-large,jsnli+nu-snli,64.0,3e-05,0.0,1109.3333333333333,78.68371382813014,77.57712030004946,78.33276482393109,75.83678548603415,77.24889020333823,3
xlm-roberta-large,jsnli+nu-snli,64.0,5e-05,0.0,1621.3333333333333,81.29811718642861,79.78840835177755,77.77488772188066,76.03568229829422,77.86632612398414,3
xlm-roberta-large,jsnli+nu-snli,128.0,1e-05,0.0,853.3333333333334,82.92091584960505,81.4392358078698,78.96284257260555,75.87068948325697,78.75758928791078,3
xlm-roberta-large,jsnli+nu-snli,128.0,3e-05,0.0,341.3333333333333,66.56504057109122,65.50024960538725,57.974828246007945,55.70688272188726,59.72732019109415,3
xlm-roberta-large,jsnli+nu-snli,128.0,5e-05,0.0,469.3333333333333,81.44912384420051,79.97062460799812,77.7934158077373,74.40125203081317,77.3884308155162,3
xlm-roberta-large,jsnli+nu-snli,256.0,1e-05,0.0,810.6666666666666,83.64144799800629,82.23950755324523,79.35617544081869,76.20631468789679,79.26733256065359,3
xlm-roberta-large,jsnli+nu-snli,256.0,3e-05,0.0,341.3333333333333,76.60068777705634,75.86698142901776,72.2016320502647,69.59576895618092,72.55479414515446,3
xlm-roberta-large,jsnli+nu-snli,256.0,5e-05,0.3333333333333333,533.3333333333334,75.59878319210928,74.09268501108507,69.42340986334227,67.27018008695485,70.26209165379407,3
xlm-roberta-large,jsnli+nu-snli,512.0,1e-05,0.3333333333333333,490.6666666666667,83.57567556500872,81.98296127092733,79.42992537466226,76.26594811023388,79.22627825194117,3
xlm-roberta-large,jsnli+nu-snli,512.0,3e-05,0.0,288.0,82.45921460646882,80.85829089303792,78.8196258322639,75.2476850399197,78.3085339217405,3
xlm-roberta-large,jsnli+nu-snli,512.0,5e-05,1.0,832.0,76.49341501925423,75.23678242981595,71.34486168090656,67.71205330385749,71.43123247152667,3
